22/05/2019 11:09:33	1519,211	5088,381	  -1,000		1521,405	5259,067	  -1,000		1525,366	5968,016	  -1,000		1527,406	6038,524	  -1,000		1531,133	9568,206	   0,587		1533,348	9677,546	   0,913		1542,281	8973,044	   0,554		1545,048	8611,803	   0,814		1549,407	19876,623	   0,430		1551,293	19996,748	   0,520		1561,192	23354,813	   0,583		1563,294	22607,046	   0,428		1572,551	22635,105	   0,451		1575,095	21416,267	   0,479	
22/05/2019 11:09:34	1519,211	5118,269	  -1,000		1521,404	5279,771	  -1,000		1525,367	5967,026	  -1,000		1527,406	6048,450	  -1,000		1531,133	9600,631	   0,589		1533,348	9699,837	   0,916		1542,281	9000,534	   0,555		1545,047	8612,793	   0,820		1549,407	19920,157	   0,430		1551,293	20019,412	   0,520		1561,192	23345,937	   0,584		1563,294	22640,416	   0,428		1572,551	22622,299	   0,452		1575,095	21401,022	   0,480	
22/05/2019 11:09:35	1519,212	5117,305	  -1,000		1521,404	5272,870	  -1,000		1525,366	5987,809	  -1,000		1527,406	6063,339	  -1,000		1531,133	9606,711	   0,588		1533,349	9693,758	   0,916		1542,281	9011,334	   0,554		1545,046	8619,722	   0,819		1549,407	19904,971	   0,430		1551,294	20011,529	   0,520		1561,193	23348,896	   0,584		1563,294	22596,249	   0,428		1572,551	22696,177	   0,451		1575,095	21438,627	   0,480	
22/05/2019 11:09:36	1519,212	5118,269	  -1,000		1521,403	5276,813	  -1,000		1525,366	5976,923	  -1,000		1527,407	6064,331	  -1,000		1531,133	9584,419	   0,588		1533,349	9681,599	   0,917		1542,281	8991,698	   0,555		1545,047	8621,702	   0,821		1549,407	19886,747	   0,430		1551,293	19960,288	   0,520		1561,192	23375,522	   0,583		1563,294	22595,268	   0,428		1572,552	22665,641	   0,451		1575,095	21404,071	   0,481	
22/05/2019 11:09:37	1519,211	5073,919	  -1,000		1521,404	5232,448	  -1,000		1525,365	5953,170	  -1,000		1527,406	6019,665	  -1,000		1531,133	9561,113	   0,585		1533,349	9651,201	   0,910		1542,281	8965,190	   0,551		1545,047	8612,793	   0,810		1549,407	19889,785	   0,429		1551,293	20017,441	   0,518		1561,192	23280,851	   0,584		1563,294	22593,305	   0,427		1572,551	22644,955	   0,450		1575,095	21394,924	   0,480	
22/05/2019 11:09:38	1519,212	5115,377	  -1,000		1521,404	5282,728	  -1,000		1525,366	5980,882	  -1,000		1527,406	6079,220	  -1,000		1531,133	9611,777	   0,586		1533,349	9686,665	   0,914		1542,281	8977,953	   0,556		1545,046	8594,975	   0,822		1549,407	19877,636	   0,430		1551,293	20015,471	   0,520		1561,192	23330,159	   0,584		1563,294	22615,879	   0,428		1572,551	22715,878	   0,451		1575,095	21420,333	   0,480	
22/05/2019 11:09:39	1519,212	5115,377	  -1,000		1521,403	5274,841	  -1,000		1525,366	5965,047	  -1,000		1527,406	6054,406	  -1,000		1531,133	9599,618	   0,588		1533,350	9669,440	   0,917		1542,281	8981,880	   0,555		1545,047	8623,682	   0,818		1549,407	19905,983	   0,430		1551,293	20037,149	   0,520		1561,193	23344,951	   0,584		1563,294	22607,046	   0,428		1572,551	22698,147	   0,451		1575,095	21413,218	   0,480	
22/05/2019 11:09:40	1519,211	5095,130	  -1,000		1521,404	5286,672	  -1,000		1525,366	5961,088	  -1,000		1527,406	6055,398	  -1,000		1531,132	9589,485	   0,587		1533,349	9673,493	   0,918		1542,281	8977,953	   0,556		1545,047	8634,570	   0,817		1549,407	19909,020	   0,430		1551,293	20010,544	   0,520		1561,192	23319,311	   0,584		1563,294	22659,064	   0,428		1572,551	22675,491	   0,451		1575,095	21417,284	   0,480	
22/05/2019 11:09:41	1519,212	5091,273	  -1,000		1521,403	5272,870	  -1,000		1525,366	5981,871	  -1,000		1527,405	6045,472	  -1,000		1531,133	9578,339	   0,588		1533,349	9666,400	   0,916		1542,281	8975,007	   0,555		1545,046	8611,803	   0,819		1549,406	19878,648	   0,430		1551,293	20026,310	   0,520		1561,192	23355,799	   0,583		1563,294	22610,971	   0,428		1572,551	22676,476	   0,451		1575,095	21392,892	   0,481	
22/05/2019 11:09:42	1519,211	5121,162	  -1,000		1521,404	5291,601	  -1,000		1525,366	5974,944	  -1,000		1527,405	6048,450	  -1,000		1531,132	9588,472	   0,589		1533,349	9677,546	   0,913		1542,281	8986,789	   0,554		1545,046	8626,651	   0,817		1549,407	19905,983	   0,430		1551,293	20064,740	   0,519		1561,192	23393,274	   0,583		1563,293	22624,712	   0,428		1572,551	22682,386	   0,451		1575,095	21463,018	   0,480	
