22/05/2019 11:48:19	1519,647	4975,287	  -1,000		1521,851	5050,675	  -1,000		1525,812	5785,941	  -1,000		1527,836	6412,718	   0,968		1531,573	10581,315	   0,556		1533,802	9429,860	   0,951		1542,683	9144,855	   0,535		1545,483	8521,266	   0,812		1549,821	18536,629	   0,439		1551,732	19165,383	   0,527		1561,630	21844,403	   0,607		1563,754	23601,741	   0,423		1573,018	21986,051	   0,453		1575,542	20175,465	   0,487	
22/05/2019 11:48:20	1519,645	5004,072	  -1,000		1521,852	5083,148	  -1,000		1525,811	5796,092	  -1,000		1527,835	6434,301	   0,967		1531,573	10614,844	   0,555		1533,803	9432,832	   0,955		1542,683	9124,073	   0,539		1545,483	8519,306	   0,815		1549,821	18578,143	   0,438		1551,733	19139,808	   0,529		1561,630	21862,135	   0,608		1563,754	23679,861	   0,423		1573,018	22027,431	   0,454		1575,542	20180,367	   0,487	
22/05/2019 11:48:21	1519,645	4999,109	  -1,000		1521,851	5073,000	  -1,000		1525,811	5811,319	  -1,000		1527,835	6406,831	   0,985		1531,573	10602,652	   0,556		1533,802	9432,832	   0,954		1542,683	9139,907	   0,537		1545,482	8528,127	   0,811		1549,821	18526,504	   0,439		1551,732	19171,285	   0,528		1561,629	21867,061	   0,607		1563,753	23580,435	   0,423		1573,018	21965,362	   0,454		1575,542	20194,091	   0,487	
22/05/2019 11:48:22	1519,646	5004,072	  -1,000		1521,851	5061,837	  -1,000		1525,811	5795,077	  -1,000		1527,835	6420,566	   0,980		1531,573	10590,460	   0,557		1533,803	9436,794	   0,952		1542,683	9162,668	   0,537		1545,483	8512,446	   0,813		1549,821	18599,406	   0,439		1551,732	19192,925	   0,528		1561,630	21876,913	   0,607		1563,753	23668,701	   0,422		1573,018	21989,992	   0,454		1575,542	20168,603	   0,487	
22/05/2019 11:48:23	1519,647	4997,124	  -1,000		1521,850	5063,867	  -1,000		1525,811	5795,077	  -1,000		1527,835	6423,509	   0,966		1531,573	10604,684	   0,556		1533,803	9431,841	   0,955		1542,683	9147,824	   0,537		1545,483	8527,147	   0,813		1549,821	18596,369	   0,438		1551,733	19145,710	   0,528		1561,630	21886,764	   0,608		1563,753	23622,032	   0,423		1573,018	22017,578	   0,454		1575,542	20213,697	   0,487	
22/05/2019 11:48:24	1519,647	4990,176	  -1,000		1521,851	5091,266	  -1,000		1525,812	5805,228	  -1,000		1527,835	6436,263	   0,976		1531,573	10605,700	   0,556		1533,803	9449,671	   0,953		1542,683	9161,679	   0,538		1545,484	8521,266	   0,813		1549,821	18586,243	   0,439		1551,733	19142,759	   0,528		1561,630	21895,630	   0,608		1563,753	23628,119	   0,423		1573,018	21994,918	   0,454		1575,542	20185,268	   0,487	
22/05/2019 11:48:25	1519,646	4999,109	  -1,000		1521,850	5073,000	  -1,000		1525,812	5807,258	  -1,000		1527,836	6427,434	   0,967		1531,573	10602,652	   0,555		1533,803	9434,813	   0,953		1542,683	9142,876	   0,539		1545,484	8515,386	   0,812		1549,821	18596,369	   0,438		1551,733	19097,512	   0,528		1561,630	21835,537	   0,608		1563,754	23626,090	   0,423		1573,018	21928,909	   0,454		1575,542	20169,584	   0,487	
22/05/2019 11:48:26	1519,646	5007,050	  -1,000		1521,850	5076,044	  -1,000		1525,812	5814,364	  -1,000		1527,836	6427,434	   0,978		1531,573	10589,444	   0,557		1533,803	9427,879	   0,956		1542,683	9154,751	   0,537		1545,484	8520,286	   0,814		1549,822	18578,143	   0,439		1551,734	19124,070	   0,528		1561,629	21891,690	   0,608		1563,754	23596,668	   0,424		1573,018	21935,805	   0,454		1575,542	20239,184	   0,487	
22/05/2019 11:48:27	1519,646	4995,139	  -1,000		1521,850	5071,985	  -1,000		1525,813	5802,183	  -1,000		1527,836	6434,301	   0,971		1531,573	10596,556	   0,556		1533,803	9427,879	   0,953		1542,684	9110,218	   0,538		1545,485	8502,645	   0,813		1549,822	18538,654	   0,439		1551,734	19079,807	   0,528		1561,630	21865,091	   0,608		1563,754	23620,003	   0,423		1573,018	21951,569	   0,454		1575,543	20197,032	   0,487	
22/05/2019 11:48:28	1519,647	4992,161	  -1,000		1521,851	5066,911	  -1,000		1525,813	5817,409	  -1,000		1527,836	6427,434	   0,969		1531,573	10619,924	   0,556		1533,803	9444,718	   0,954		1542,683	9116,155	   0,539		1545,486	8524,207	   0,812		1549,822	18534,604	   0,439		1551,734	19127,021	   0,528		1561,630	21903,511	   0,607		1563,754	23604,785	   0,423		1573,019	21936,791	   0,454		1575,542	20184,288	   0,487	
22/05/2019 11:48:29	1519,646	4996,131	  -1,000		1521,852	5084,163	  -1,000		1525,814	5815,379	  -1,000		1527,836	6438,225	   0,960		1531,574	10607,732	   0,555		1533,804	9453,633	   0,951		1542,684	9133,969	   0,537		1545,486	8519,306	   0,812		1549,823	18528,529	   0,439		1551,735	19078,823	   0,528		1561,630	21894,645	   0,607		1563,755	23607,828	   0,424		1573,019	21981,125	   0,454		1575,542	20186,248	   0,487	
22/05/2019 11:48:30	1519,647	4994,146	  -1,000		1521,850	5057,778	  -1,000		1525,813	5803,198	  -1,000		1527,837	6431,358	   0,963		1531,574	10576,235	   0,556		1533,804	9423,917	   0,954		1542,684	9115,166	   0,538		1545,487	8493,825	   0,815		1549,823	18558,905	   0,439		1551,735	19064,069	   0,529		1561,630	21852,284	   0,607		1563,754	23622,032	   0,423		1573,018	21961,421	   0,454		1575,543	20239,184	   0,486	
22/05/2019 11:48:31	1519,647	5002,087	  -1,000		1521,851	5064,882	  -1,000		1525,813	5826,545	  -1,000		1527,837	6433,320	   0,969		1531,574	10588,427	   0,556		1533,804	9457,595	   0,951		1542,684	9129,021	   0,537		1545,487	8509,506	   0,815		1549,823	18528,529	   0,439		1551,736	19084,725	   0,528		1561,631	21863,121	   0,608		1563,755	23622,032	   0,423		1573,019	21943,687	   0,454		1575,543	20200,953	   0,487	
22/05/2019 11:48:32	1519,648	4991,168	  -1,000		1521,853	5090,251	  -1,000		1525,814	5848,878	  -1,000		1527,837	6445,093	   0,965		1531,574	10585,379	   0,556		1533,804	9439,766	   0,955		1542,684	9116,155	   0,539		1545,487	8508,526	   0,815		1549,823	18520,429	   0,439		1551,736	19062,102	   0,529		1561,630	21858,195	   0,608		1563,755	23613,916	   0,423		1573,019	21871,767	   0,455		1575,543	20248,987	   0,486	
22/05/2019 11:48:33	1519,645	5002,087	  -1,000		1521,851	5077,059	  -1,000		1525,813	5826,545	  -1,000		1527,837	6435,282	   0,960		1531,575	10590,460	   0,557		1533,804	9447,690	   0,953		1542,684	9140,896	   0,537		1545,487	8516,366	   0,814		1549,824	18511,316	   0,440		1551,735	19041,446	   0,530		1561,631	21852,284	   0,608		1563,755	23638,265	   0,423		1573,019	21911,175	   0,454		1575,544	20228,401	   0,487	
22/05/2019 11:48:34	1519,648	4979,258	  -1,000		1521,850	5066,911	  -1,000		1525,814	5817,409	  -1,000		1527,838	6434,301	   0,952		1531,575	10599,604	   0,556		1533,804	9435,803	   0,952		1542,685	9115,166	   0,537		1545,485	8513,426	   0,812		1549,824	18483,977	   0,440		1551,735	19090,627	   0,528		1561,630	21853,269	   0,608		1563,755	23673,774	   0,423		1573,019	21931,865	   0,454		1575,543	20221,539	   0,487	
22/05/2019 11:48:35	1519,646	4994,146	  -1,000		1521,852	5080,104	  -1,000		1525,814	5819,440	  -1,000		1527,837	6428,415	   0,974		1531,575	10622,972	   0,554		1533,803	9440,756	   0,953		1542,685	9116,155	   0,538		1545,487	8503,625	   0,813		1549,824	18482,965	   0,440		1551,736	19056,200	   0,529		1561,631	21891,690	   0,607		1563,755	23585,508	   0,423		1573,020	21867,827	   0,455		1575,544	20254,869	   0,486	
22/05/2019 11:48:36	1519,647	4992,161	  -1,000		1521,851	5085,177	  -1,000		1525,814	5830,606	  -1,000		1527,837	6444,112	   0,970		1531,575	10603,668	   0,555		1533,804	9466,510	   0,953		1542,685	9137,927	   0,536		1545,486	8517,346	   0,814		1549,824	18521,441	   0,440		1551,736	19070,954	   0,528		1561,631	21796,131	   0,609		1563,755	23626,090	   0,423		1573,020	21896,397	   0,455		1575,544	20225,460	   0,487	
22/05/2019 11:48:37	1519,648	4979,258	  -1,000		1521,852	5074,015	  -1,000		1525,815	5827,560	  -1,000		1527,837	6433,320	   0,962		1531,574	10595,540	   0,555		1533,804	9445,709	   0,951		1542,684	9106,259	   0,539		1545,486	8512,446	   0,814		1549,824	18499,165	   0,440		1551,736	19058,167	   0,529		1561,631	21831,596	   0,608		1563,755	23636,236	   0,423		1573,020	21881,619	   0,455		1575,544	20235,263	   0,487	
22/05/2019 11:48:38	1519,648	4990,176	  -1,000		1521,853	5090,251	  -1,000		1525,814	5833,651	  -1,000		1527,837	6426,452	   0,993		1531,575	10604,684	   0,556		1533,804	9442,737	   0,954		1542,685	9116,155	   0,538		1545,485	8531,067	   0,813		1549,824	18458,663	   0,440		1551,735	19068,003	   0,528		1561,631	21849,329	   0,608		1563,756	23651,454	   0,423		1573,020	21886,545	   0,455		1575,544	20288,199	   0,486	
22/05/2019 11:48:39	1519,650	4982,235	  -1,000		1521,852	5082,133	  -1,000		1525,814	5830,606	  -1,000		1527,837	6428,415	   0,978		1531,575	10595,540	   0,556		1533,804	9434,813	   0,955		1542,684	9136,938	   0,537		1545,485	8512,446	   0,814		1549,824	18496,128	   0,440		1551,735	19098,496	   0,528		1561,631	21862,135	   0,608		1563,755	23621,018	   0,423		1573,020	21939,746	   0,455		1575,543	20261,731	   0,487	
22/05/2019 11:48:40	1519,646	4993,154	  -1,000		1521,853	5095,325	  -1,000		1525,813	5813,349	  -1,000		1527,837	6428,415	   0,970		1531,574	10608,748	   0,557		1533,804	9448,680	   0,953		1542,685	9136,938	   0,537		1545,484	8536,947	   0,812		1549,823	18545,742	   0,439		1551,735	19086,692	   0,529		1561,631	21837,507	   0,608		1563,755	23672,759	   0,423		1573,020	21938,761	   0,454		1575,543	20250,948	   0,487	
